120.733154	0.189
121.608040	0.192
122.489258	0.194
123.376869	0.196
124.270905	0.199
125.171425	0.202
126.078468	0.204
126.992081	0.207
127.912323	0.210
128.839233	0.212
129.772842	0.215
130.713242	0.218
131.660431	0.221
132.614502	0.224
133.575485	0.227
134.543427	0.230
135.518387	0.233
136.500412	0.236
137.489548	0.239
138.485855	0.242
139.489380	0.245
140.500168	0.248
141.518295	0.252
142.543793	0.255
143.576721	0.258
144.617142	0.262
145.665100	0.265
146.720642	0.269
147.783844	0.272
148.854752	0.275
149.933411	0.279
151.019897	0.282
152.114243	0.286
153.216522	0.290
154.326797	0.293
155.445114	0.297
156.571533	0.301
157.706116	0.304
158.848923	0.308
160.000000	0.312
161.159424	0.316
162.327255	0.320
163.503540	0.324
164.688354	0.328
165.881760	0.332
167.083801	0.336
168.294571	0.340
169.514099	0.344
170.742462	0.349
171.979736	0.353
173.225967	0.358
174.481232	0.363
175.745605	0.368
177.019119	0.373
178.301880	0.377
179.593933	0.383
180.895340	0.388
182.206177	0.393
183.526520	0.398
184.856430	0.403
186.195984	0.409
187.545227	0.414
188.904266	0.420
190.273132	0.425
191.651932	0.430
193.040726	0.436
194.439575	0.441
195.848572	0.447
197.267761	0.452
198.697250	0.458
200.137085	0.463
201.587372	0.469
203.048157	0.475
204.519531	0.480
206.001556	0.486
207.494324	0.492
208.997925	0.498
210.512405	0.504
212.037857	0.509
213.574371	0.516
215.122025	0.522
216.680893	0.529
218.251053	0.536
219.832581	0.543
221.425583	0.551
223.030121	0.558
224.646286	0.566
226.274170	0.574
227.913849	0.582
229.565399	0.591
231.228928	0.600
232.904510	0.609
234.592224	0.618
236.292191	0.627
238.004456	0.637
239.729126	0.646
241.466309	0.656
243.216080	0.666
244.978516	0.676
246.753738	0.686
248.541809	0.696
250.342850	0.706
252.156937	0.716
253.984161	0.727
255.824646	0.737
257.678467	0.747
259.545685	0.757
261.426483	0.766
263.320862	0.777
265.229004	0.787
267.150970	0.797
269.086853	0.807
271.036774	0.817
273.000824	0.827
274.979095	0.838
276.971710	0.848
278.978760	0.859
281.000336	0.870
283.036591	0.880
285.087585	0.891
287.153442	0.903
289.234283	0.914
291.330200	0.926
293.441284	0.938
295.567688	0.950
297.709503	0.962
299.866821	0.975
302.039795	0.987
304.228485	1.000
306.433044	1.013
308.653595	1.026
310.890228	1.040
313.143066	1.054
315.412231	1.068
317.697845	1.082
320.000000	1.096
322.318848	1.110
324.654510	1.125
327.007080	1.140
329.376709	1.155
331.763519	1.170
334.167603	1.185
336.589142	1.200
339.028198	1.216
341.484924	1.231
343.959473	1.246
346.451935	1.262
348.962463	1.278
351.491211	1.293
354.038239	1.309
356.603760	1.325
359.187866	1.341
361.790680	1.357
364.412354	1.373
367.053040	1.388
369.712860	1.405
372.391968	1.421
375.090454	1.437
377.808533	1.454
380.546265	1.470
383.303864	1.487
386.081451	1.504
388.879150	1.521
391.697144	1.538
394.535522	1.556
397.394501	1.573
400.274170	1.591
403.174744	1.609
406.096313	1.628
409.039062	1.646
412.003113	1.665
414.988647	1.684
417.995850	1.703
421.024811	1.722
424.075714	1.741
427.148743	1.761
430.244049	1.781
433.361786	1.801
436.502106	1.821
439.665161	1.842
442.851166	1.862
446.060242	1.882
449.292572	1.903
452.548340	1.924
455.827698	1.945
459.130798	1.966
462.457855	1.987
465.809021	2.009
469.184448	2.030
472.584381	2.052
476.008911	2.074
479.458252	2.096
482.932617	2.118
486.432159	2.140
489.957031	2.163
493.507477	2.185
497.083618	2.208
500.685699	2.230
504.313873	2.252
507.968323	2.275
511.649292	2.297
515.356934	2.320
519.091370	2.343
522.852966	2.366
526.641724	2.389
530.458008	2.412
534.301941	2.434
538.173706	2.457
542.073547	2.480
546.001648	2.503
549.958191	2.526
553.943420	2.549
557.957520	2.573
562.000671	2.596
566.073181	2.620
570.175171	2.644
574.306885	2.668
578.468567	2.692
582.660400	2.717
586.882568	2.742
591.135376	2.766
595.419006	2.791
599.733643	2.816
604.079590	2.840
608.456970	2.864
612.866089	2.888
617.307190	2.912
621.780457	2.935
626.286133	2.959
630.824463	2.982
635.395691	3.006
640.000000	3.028
644.637695	3.051
649.309021	3.074
654.014160	3.096
658.753418	3.118
663.527039	3.140
668.335205	3.162
673.178284	3.184
678.056396	3.205
682.969849	3.226
687.918945	3.247
692.903870	3.268
697.924927	3.289
702.982422	3.310
708.076477	3.330
713.207520	3.351
718.375732	3.371
723.581360	3.391
728.824707	3.410
734.106079	3.430
739.425720	3.449
744.783936	3.469
750.180908	3.488
755.617065	3.508
761.092529	3.527
766.607727	3.547
772.162903	3.566
777.758301	3.585
783.394287	3.603
789.071045	3.621
794.789001	3.639
800.548340	3.656
806.349487	3.674
812.192627	3.691
818.078125	3.708
824.006226	3.724
829.977295	3.741
835.991699	3.757
842.049622	3.773
848.151428	3.789
854.297485	3.805
860.488098	3.821
866.723572	3.837
873.004211	3.853
879.330322	3.869
885.702332	3.886
892.120483	3.903
898.585144	3.920
905.096680	3.938
911.655396	3.956
918.261597	3.974
924.915710	3.994
931.618042	4.014
938.368896	4.034
945.168762	4.055
952.017822	4.078
958.916504	4.101
965.865234	4.126
972.864319	4.151
979.914062	4.177
987.014954	4.204
994.167236	4.232
1001.371399	4.262
1008.627747	4.292
1015.936646	4.323
1023.298584	4.356
1030.713867	4.389
1038.182739	4.423
1045.705933	4.458
1053.283447	4.495
1060.916016	4.532
1068.603882	4.570
1076.347412	4.610
1084.147095	4.650
1092.003296	4.691
1099.916382	4.732
1107.886841	4.775
1115.915039	4.818
1124.001343	4.861
1132.146362	4.906
1140.350342	4.951
1148.613770	4.997
1156.937134	5.044
1165.320801	5.092
1173.765137	5.140
1182.270752	5.188
1190.838013	5.238
1199.467285	5.289
1208.159180	5.340
1216.913940	5.392
1225.732178	5.445
1234.614380	5.498
1243.560913	5.553
1252.572266	5.607
1261.648926	5.662
1270.791382	5.717
1280.000000	5.772
1289.275391	5.828
1298.618042	5.884
1308.028320	5.940
1317.506836	5.998
1327.054077	6.054
1336.670410	6.112
1346.356567	6.169
1356.112793	6.227
1365.939697	6.285
1375.837891	6.344
1385.807739	6.403
1395.849854	6.462
1405.964844	6.521
1416.152954	6.582
1426.415039	6.643
1436.751465	6.703
1447.162720	6.764
1457.649414	6.826
1468.212158	6.889
1478.851440	6.952
1489.567871	7.015
1500.361816	7.079
1511.234131	7.143
1522.185059	7.208
1533.215454	7.274
1544.325806	7.341
1555.516602	7.410
1566.788574	7.479
1578.142090	7.550
1589.578003	7.622
1601.096680	7.695
1612.698975	7.770
1624.385254	7.846
1636.156250	7.923
1648.012451	8.003
1659.954590	8.083
1671.983398	8.165
1684.099243	8.248
1696.302856	8.331
1708.594971	8.414
1720.976196	8.498
1733.447144	8.584
1746.008423	8.673
1758.660645	8.766
1771.404663	8.862
1784.240967	8.960
1797.170288	9.060
1810.193359	9.162
1823.310791	9.265
1836.523193	9.369
1849.831421	9.474
1863.236084	9.579
1876.737793	9.686
1890.337524	9.792
1904.035645	9.900
1917.833008	10.007
1931.730469	10.116
1945.728638	10.225
1959.828125	10.335
1974.029907	10.446
1988.334473	10.560
2002.742798	10.675
2017.255493	10.793
2031.873291	10.914
2046.597168	11.037
2061.427734	11.163
2076.365479	11.290
2091.411865	11.418
2106.566895	11.546
2121.832031	11.675
2137.207764	11.803
2152.694824	11.930
2168.294189	12.057
2184.006592	12.183
2199.832764	12.309
2215.773682	12.434
2231.830078	12.559
2248.002686	12.684
2264.292725	12.808
2280.700684	12.932
2297.227539	13.056
2313.874268	13.179
2330.641602	13.301
2347.530273	13.423
2364.541504	13.543
2381.676025	13.662
2398.934570	13.778
2416.318359	13.890
2433.827881	14.000
2451.464355	14.106
2469.228760	14.209
2487.121826	14.308
2505.144531	14.404
2523.297852	14.497
2541.582764	14.588
2560.000000	14.677
2578.550781	14.764
2597.236084	14.848
2616.056641	14.930
2635.013672	15.009
2654.108154	15.085
2673.340820	15.157
2692.713135	15.225
2712.225586	15.288
2731.879395	15.345
2751.675781	15.397
2771.615479	15.442
2791.699707	15.480
2811.929688	15.509
2832.305908	15.531
2852.830078	15.544
2873.502930	15.550
2894.325439	15.547
2915.298828	15.536
2936.424316	15.519
2957.702881	15.495
2979.135742	15.466
3000.723633	15.431
3022.468262	15.392
3044.370117	15.350
3066.430908	15.306
3088.651611	15.259
3111.033203	15.211
3133.577148	15.163
3156.284180	15.114
3179.156006	15.065
3202.193359	15.016
3225.397949	14.967
3248.770508	14.917
3272.312500	14.867
3296.024902	14.818
3319.909180	14.767
3343.966797	14.717
3368.198486	14.667
3392.605713	14.616
3417.189941	14.566
3441.952393	14.516
3466.894287	14.467
3492.016846	14.419
3517.321289	14.372
3542.809326	14.326
3568.481934	14.281
3594.340576	14.236
3620.386719	14.192
3646.621582	14.148
3673.046387	14.103
3699.662842	14.056
3726.472168	14.005
3753.475586	13.952
3780.675049	13.894
3808.071289	13.830
3835.666016	13.761
3863.460938	13.685
3891.457275	13.602
3919.656250	13.513
3948.059814	13.417
3976.668945	13.315
4005.485596	13.204
4034.510986	13.080
4063.746582	12.945
4093.194336	12.802
4122.855469	12.658
4152.730957	12.516
4182.823730	12.381
4213.133789	12.253
4243.664062	12.136
4274.415527	12.030
4305.389648	11.937
4336.588379	11.857
4368.013184	11.792
4399.665527	11.742
4431.547363	11.707
4463.660156	11.688
4496.005371	11.685
4528.585449	11.698
4561.401367	11.727
4594.455078	11.769
4627.748535	11.823
4661.283203	11.885
4695.060547	11.954
4729.083008	12.029
4763.352051	12.108
4797.869141	12.189
4832.636719	12.272
4867.655762	12.356
4902.928711	12.441
4938.457520	12.528
4974.243652	12.614
5010.289062	12.697
5046.595703	12.778
5083.165527	12.853
5120.000000	12.921
5157.101562	12.981
5194.472168	13.031
5232.113281	13.072
5270.027344	13.103
5308.216309	13.125
5346.681641	13.138
5385.426270	13.142
5424.451172	13.140
5463.758789	13.132
5503.351562	13.117
5543.230957	13.095
5583.399414	13.065
5623.859375	13.025
5664.611816	12.974
5705.660156	12.908
5747.005859	12.826
5788.650879	12.726
5830.597656	12.608
5872.848633	12.472
5915.405762	12.318
5958.271484	12.147
6001.447266	11.963
6044.936523	11.768
6088.740234	11.564
6132.861816	11.355
6177.303223	11.144
6222.066406	10.933
6267.154297	10.727
6312.568359	10.528
6358.312012	10.338
6404.386719	10.160
6450.795898	9.994
6497.541016	9.843
6544.625000	9.704
6592.049805	9.578
6639.818359	9.465
6687.933594	9.364
6736.396973	9.273
6785.211426	9.192
6834.379883	9.121
6883.904785	9.058
6933.788574	9.002
6984.033691	8.953
7034.642578	8.912
7085.618652	8.878
7136.963867	8.849
7188.681152	8.827
7240.773438	8.809
7293.243164	8.797
7346.092773	8.789
7399.325684	8.785
7452.944336	8.784
7506.951172	8.786
7561.350098	8.791
7616.142578	8.800
7671.332031	8.811
7726.921875	8.825
7782.914551	8.842
7839.312500	8.860
7896.119629	8.880
7953.337891	8.902
8010.971191	8.925
8069.021973	8.946
8127.493164	8.966
8186.388672	8.984
8245.710938	8.999
8305.461914	9.009
8365.647461	9.014
8426.267578	9.011
8487.328125	8.998
8548.831055	8.973
8610.779297	8.932
8673.176758	8.873
8736.026367	8.793
8799.331055	8.691
8863.094727	8.565
8927.320312	8.413
8992.010742	8.237
9057.170898	8.036
9122.802734	7.811
9188.910156	7.561
9255.497070	7.289
9322.566406	6.995
9390.121094	6.683
9458.166016	6.354
9526.704102	6.013
9595.738281	5.663
9665.273438	5.310
9735.311523	4.959
9805.857422	4.620
9876.915039	4.300
9948.487305	4.007
10020.578125	3.746
10093.191406	3.523
10166.331055	3.343
10240.000000	3.208
10314.203125	3.122
10388.944336	3.085
10464.226562	3.099
10540.054688	3.166
10616.432617	3.285
10693.363281	3.460
10770.852539	3.689
10848.902344	3.970
10927.517578	4.301
11006.703125	4.677
11086.461914	5.092
11166.798828	5.537
11247.718750	6.004
11329.223633	6.483
11411.320312	6.964
11494.011719	7.435
11577.301758	7.889
11661.195312	8.317
11745.697266	8.708
11830.811523	9.055
11916.542969	9.357
12002.894531	9.612
12089.873047	9.814
12177.480469	9.955
12265.723633	10.035
12354.606445	10.057
12444.132812	10.025
12534.308594	9.938
12625.136719	9.797
12716.624023	9.606
12808.773438	9.367
12901.591797	9.088
12995.082031	8.777
13089.250000	8.443
13184.099609	8.085
13279.636719	7.706
13375.867188	7.307
13472.793945	6.895
13570.422852	6.476
13668.759766	6.060
13767.809570	5.657
13867.577148	5.280
13968.067383	4.941
14069.285156	4.651
14171.237305	4.416
14273.927734	4.242
14377.362305	4.136
14481.546875	4.109
14586.486328	4.165
14692.185547	4.341
14798.651367	4.656
14905.888672	4.978
15013.902344	5.270
15122.700195	5.523
15232.285156	5.735
15342.664062	5.904
15453.843750	6.031
15565.829102	6.112
15678.625000	6.148
15792.239258	6.136
15906.675781	6.074
16021.942383	5.960
16138.043945	5.796
16254.986328	5.585
16372.777344	5.334
16491.421875	5.053
16610.923828	4.751
16731.294922	4.440
16852.535156	4.134
16974.656250	3.842
17097.662109	3.572
17221.558594	3.324
17346.353516	3.091
17472.052734	2.864
17598.662109	2.628
17726.189453	2.368
17854.640625	2.071
17984.021484	1.726
18114.341797	1.326
18245.605469	0.868
18377.820312	0.355
18510.994141	-0.232
18645.132812	-0.960
18780.242188	-1.688
18916.332031	-2.380
19053.408203	-3.035
19191.476562	-3.657
19330.546875	-4.254
19470.623047	-4.842
19611.714844	-5.427
19753.830078	-6.012
19896.974609	-6.589
20000.000000	-7.000
